iris;co2_pi_c;dens;pwd;ind;n;prix;snv;labiris;labcom;com;co2_pi_p
131120101;0.4441734019146798;15.608870967741936;21.76759881167657;1935.5;31;4199.626633478531;29219.523585636787;La Bastide Bertin;Velaux;13112;0.6234744559882905
131120102;0.37470644202399983;19.73913043478261;28.26238986784141;3632;46;4589.671043034282;27316.07348568282;Noyau Villageois et Zone Urbaine;Velaux;13112;0.5551795504221071
131120103;0.4129502141220296;5.156779661016949;23.978190906600933;3651;177;4358.396844290658;27884.486907696522;Écarts;Velaux;13112;0.6327641419276302
131130101;0.42234179200510275;5.388211382113822;21.41022255752546;2651;123;4759.796080261316;27875.986533383628;Les Logissons;Venelles;13113;0.5045313618838551
131130102;0.44364074243371593;9.0328125;22.57673845355475;2890.5;80;5399.535928143712;30584.30669434354;Les Faurys;Venelles;13113;0.4974093443083138
131130103;0.38985255122152007;42.61805555555556;56.4578173374613;3068.5;18;4940.469713385827;26252.40612677204;Centre Urbain;Venelles;13113;0.46545693763867346
131140000;0.4554333390999179;4.674596774193549;11.011483222634348;5796.5;310;4904.510883127686;31245.665884585527;Ventabren (commune non irisée);Ventabren;13114;0.6197003184069665
131150000;0.3919217518556347;6.516666666666667;17.058695652173913;1955;75;4092.7394957983192;24362.82010230179;Vernègues (commune non irisée);Vernègues;13115;0.9219718449398033
131170101;0.3427453887108672;20.0625;31.044859813084113;1605;20;4370.558506819813;26795.915015576324;Avenue de Marseille-Liourat;Vitrolles;13117;0.4346795294305952
131170102;0.25094445831565254;52.458333333333336;192.16544214985439;1888.5;9;2948.0676328502414;17398.787079692876;Les Pommiers-Bosquet;Vitrolles;13117;0.3139214952582926
131170103;0.22687558140794295;169.16666666666666;257.16133004926104;2030;3;2583.132530120482;15488.173596059114;Les Pins;Vitrolles;13117;0.2890794166609357
131170104;0.23081977438456291;109.03571428571429;262.4581559122175;3053;7;2925.453608247423;15998.517196200459;Liourat;Vitrolles;13117;0.3063951894823567
131170105;0.31996217465856086;59.625;133.8948506289308;1908;8;3131.2075718015667;21194.37384696017;La Plaine;Vitrolles;13117;0.3458162249320164
131170106;0.28637810005138475;145.625;216.19592274678112;1165;2;2599.7774480712164;20921.06008583691;Les Plantiers;Vitrolles;13117;0.29879602556053975
131170107;0.2873447006511539;103.02083333333333;151.35275530839232;2472.5;6;2676.24073017684;19305.40497472194;Hermès;Vitrolles;13117;0.3217096201407332
131170108;0.36607380275364027;49.14423076923077;67.99889943259636;2555.5;13;3805.534407935524;23220.72702015261;Le Village;Vitrolles;13117;0.43019242488461584
131170109;0.4075103678932235;30.15277777777778;75.00293643482266;2171;18;3696.9723691945915;25145.856886227542;Cadenières;Vitrolles;13117;0.4570308410723326
131170110;0.395497812246654;29.285;54.089828410449044;2928.5;25;3647.5803906836964;26259.066143076663;Le Grenadier;Vitrolles;13117;0.4602584757067746
131170111;0.2380831146044145;23.05;79.50230477223427;922;10;2826.470588235294;17358.960086767896;La Bastide Blanche-Le Griffon;Vitrolles;13117;0.3051260687497958
131170112;0.40157715149877765;4.975;15.900753768844222;199;10;3927.6978417266187;25508.550753768843;Les Plateaux Collet Rouge Montvallon;Vitrolles;13117;0.47968288847634244
131170202;0.34824572751845756;27.493055555555557;63.87986233897449;1979.5;18;3840.141818181818;24171.693205354888;Les Pinchinades;Vitrolles;13117;0.3965982207285921
131170203;0.3225413595108595;40.93333333333333;75.27829804560261;2456;15;3542.316260162602;22358.712418566774;La Ferme de Croze;Vitrolles;13117;0.3507714843680048
131170204;0.3717096744216538;25.921875;44.575497287522595;1659;16;3847.2854640980736;24852.82157926462;Les Boues Rouges;Vitrolles;13117;0.3959219942213069
131170205;0.36904002967893995;11.534313725490197;39.176211219719505;2353;51;4246.217802088513;22723.792647683807;L'Agneau-Vignette-La Gare-Couperigne;Vitrolles;13117;0.414063790776398
131170206;0.40019965633713056;3.840909090909091;8.513313609467456;169;11;NA;NA;NA;NA;NA;NA
131170207;0.33044823257666867;1.25;5.519565217391304;115;23;3636.3636363636365;19906.194782608694;Estroublans;Vitrolles;13117;0.6628080104157879
131170208;0.3126919595862428;48.25;82.18199481865287;1930;10;3691.898774983881;21823.178497409328;La Frescoule;Vitrolles;13117;0.2862651508745243
131170209;0.2877086714505171;42.5;71.56401960784314;2550;15;3913.684822076979;19920.241686274512;La Tuilière;Vitrolles;13117;0.253089986508603
131180000;0.4428850433239948;11.37063953488372;28.32962098939026;3911.5;86;4634.1181905065305;27597.277387191614;Coudoux (commune non irisée);Coudoux;13118;0.6351417227639621
131190101;0.37628708249721;17.241071428571427;22.61024080787157;1931;28;5649.131075110457;26783.104091144483;Ouest;Carnoux-en-Provence;13119;0.3966931673557173
131190102;0.3511409990812925;55.4625;86.71222109533468;2218.5;10;3278.4691501746215;20612.699526707234;Centre;Carnoux-en-Provence;13119;0.3886522665997062
131190103;0.4416431709010091;17.154605263157894;25.7857861936721;2607.5;38;5264.42469352014;28597.691620325986;Est;Carnoux-en-Provence;13119;0.4453632460696008
132010101;0.23001449781102315;110.8125;185.3738719684151;1773;4;3019.6977401129943;15816.653299492385;La Bourse;Marseille 1er Arrondissement;13201;0.051442973824875
132010102;0.2228424276851914;376.25;376.25;1505;1;2520.3586497890296;12858.011495016612;Thubaneau;Marseille 1er Arrondissement;13201;0.028254873914379412
132010103;0.22240171419534607;338.5;342.9073578286558;2708;2;2672.002791346825;12487.45889955687;Colbert-Providence;Marseille 1er Arrondissement;13201;0.029567846948489435
132010104;0.21893829256980477;198.1875;211.79836802270574;1585.5;2;2737.72513562387;13678.783286029642;Bernard du Bois;Marseille 1er Arrondissement;13201;0.023673192861291797
132010201;0.2385352653769002;208.54166666666666;235.4066183816184;2502.5;3;2787.3931791454334;17083.60047952048;Gambetta;Marseille 1er Arrondissement;13201;0.036851716316865554
132010202;0.25588372949833244;271.5;289.41919889502765;2172;2;3625.120646926295;22147.363720073667;Joseph Thierry;Marseille 1er Arrondissement;13201;0.05640198542705109
132010203;0.2510560316967367;231;231;924;1;3036.1317307692307;19739.945887445887;Vierge Dorée;Marseille 1er Arrondissement;13201;0.04472445089308471
132010302;0.21630566916479288;304.25;304.25;1217;1;2668.7519804996955;13144.350780608052;Gare de l'Est;Marseille 1er Arrondissement;13201;0.022309349198970107
132010303;0.23274001515152626;330.125;330.125;1320.5;1;3512.8551992409866;15721.462400605833;Domaine Ventre;Marseille 1er Arrondissement;13201;0.025567379641421313
132010401;0.25678635863647714;130.375;133.03571428571428;1043;2;3459.110099337748;17296.975455417065;Saint-Ferréol;Marseille 1er Arrondissement;13201;0.060642919919824116
132010402;0.266219630418678;128.625;163.0897108843537;2058;4;3775.2768304914744;20129.506171039844;d'Estienne d'Orves;Marseille 1er Arrondissement;13201;0.054100052730708836
132010501;0.2569274974398437;265.5;265.5;1062;1;3272.8070175438597;22120.288983050847;Madeleine;Marseille 1er Arrondissement;13201;0.04918361913296596
132010502;0.2527525441708386;259.125;263.55342498794016;2073;2;3060.9589502018844;21200.591847563916;Longchamp;Marseille 1er Arrondissement;13201;0.057365179009613895
132010503;0.2565173431762851;247.5;250.12727272727273;1980;2;3373.0625468164794;20337.883737373737;Flammarion;Marseille 1er Arrondissement;13201;0.05668506473035121
132010504;0.2540492593873124;101.95;137.6538131436979;2039;5;3189.148684916801;20474.957920549292;Saint-Charles-Guibal;Marseille 1er Arrondissement;13201;0.08153212078730362
132010505;0.2214707388455818;250.625;301.46097256857854;2005;2;2136.642191574724;14858.380399002494;Saint-Charles-Gare;Marseille 1er Arrondissement;13201;0.03510412288024846
132010601;0.24729719967251784;161.75;170.46451571354973;1941;3;3457.7084048027446;17415.257805255023;Gymnase;Marseille 1er Arrondissement;13201;0.03804531812453394
132010602;0.2565430583966492;259.9375;259.9706960807886;2079.5;2;3478.159741144414;21843.341187785525;Les Réformés;Marseille 1er Arrondissement;13201;0.044960013067415344
132020101;0.23993312735521677;32.975;45.71436694465504;1319;10;2460.0844772967266;15156.134723275209;Arenc;Marseille 2e Arrondissement;13202;0.08041473256163974
132020201;0.21863063050914167;185.5;185.5;742;1;1864.3636363636363;11545.700539083558;Montolieu;Marseille 2e Arrondissement;13202;0.028767917553449217
132020202;0.2227702034861808;185.70833333333334;216.72170181736595;2228.5;3;3139.3917169974115;15707.859950639442;Les Carmes;Marseille 2e Arrondissement;13202;0.04465603773958617
132020203;0.23616042855113062;212.75;213.79002643948297;1702;2;2603.0656349809888;15254.901645123386;Dames;Marseille 2e Arrondissement;13202;0.040725082831080214
132020204;0.28339197286736345;371.5;371.5;1486;1;3320.8073654390937;16809.065814266487;Panier;Marseille 2e Arrondissement;13202;0.03657919961072948
132020205;0.24490307100137373;142.125;142.125;568.5;1;3383.276548672566;18015.394722955145;Charité République;Marseille 2e Arrondissement;13202;0.04649089745604656
132020301;0.2772523360779681;106.1875;197.27972336668628;1699;4;5479.037900874636;22202.03849323131;Quai du Port;Marseille 2e Arrondissement;13202;0.05987991176760022
132020302;0.28607762265069464;142.375;212.90962467076375;2278;4;4432.014937759336;19608.817954345915;Saint-Jean-Protis;Marseille 2e Arrondissement;13202;0.07402248437172079
132020303;0.3371691047465466;162.9375;179.3339566551592;1303.5;2;3900.5335365853657;17497.781357882624;Hôtel-Dieu;Marseille 2e Arrondissement;13202;0.05451434951332509
132020401;0.24304814457641388;86.375;157.61056439942112;3455;10;3568.340694935218;20068.553227206947;L'Évêché-Les Docks;Marseille 2e Arrondissement;13202;0.09245644774512948
132020402;0.22890961436515225;617.75;617.75;2471;1;2445.3843580060425;18337.574099554837;Albrand-Ponteves;Marseille 2e Arrondissement;13202;0.043335059425501636
132020403;0.20883286938301907;278.3125;279.6181506849315;2226.5;2;2322.524850894632;15538.798877161465;Forbin;Marseille 2e Arrondissement;13202;0.044673356902946514
132020404;0.23979433085338736;271.75;271.75;1087;1;3281.395945945946;16824.363937442504;Mazenod-République;Marseille 2e Arrondissement;13202;0.0455505693517027
132030101;0.23042457010956138;106.14583333333333;131.25601079489695;2547.5;6;2179.011306532663;16879.649695780176;Ricard-Guigou;Marseille 3e Arrondissement;13203;0.07882128939930164
132030102;0.2370527195407931;79.25;122.02888406940063;1268;4;2317.5832540437677;16247.064905362777;Les Friches-Cadenat;Marseille 3e Arrondissement;13203;0.054006163054700095
132030103;0.20526294696528938;199.3125;238.77551740357478;1594.5;2;2028.240813135262;13789.366321730951;Les Casernes;Marseille 3e Arrondissement;13203;0.04486657006416638
132030104;0.21405535233090317;285.9166666666667;287.3987904401049;3431;3;1973.8964534515517;13859.62343340134;Loubon;Marseille 3e Arrondissement;13203;0.03574309061928476
132030105;0.20503523865473103;247.53125;256.8275628077263;3960.5;4;2035.080390920555;13910.1797752809;Caffo Révolution;Marseille 3e Arrondissement;13203;0.03574975583255875
132030201;0.22278708235845734;125.87499999999999;125.87499999999999;503.49999999999994;1;3256.0975609756097;17731.91439920556;Général Leclerc;Marseille 3e Arrondissement;13203;0.042457749732893506
132030202;0.19899346833783438;201.15625;397.4875135932888;3218.5;4;2116.574898785425;14787.748112474754;Les Facultés;Marseille 3e Arrondissement;13203;0.02651605917252856
132030203;0.20389070437998866;219.70833333333334;299.3701166318983;2636.5;3;1575.7295044001853;13672.821581642329;Camille Pelletan;Marseille 3e Arrondissement;13203;0.02777922775970482
132030204;0.20939827198594546;151;221.21440397350995;1812;3;1414.2118863049095;12811.530408388522;Le Racati;Marseille 3e Arrondissement;13203;0.04281533760750665
132030205;0.255959430619631;324.75;325.02064087759817;2598;2;1556.0674079221683;14346.931524249423;Kléber;Marseille 3e Arrondissement;13203;0.042057613649769544
132030301;0.19028525116292022;214.34375;239.82958521650386;3429.5;4;1705.0740563784043;13276.341974048697;Jet d'Eau-Barbini;Marseille 3e Arrondissement;13203;0.03886294190049426
132030302;0.19292975150101416;165.25;202.15117246596066;3305;5;1956.1244500314267;13956.24895612708;Arzial-La Butte;Marseille 3e Arrondissement;13203;0.054784215139244696
132030303;0.18388079663600973;196.34375;273.1386479388827;3141.5;4;1453.8152610441766;11643.470475887316;Pyat Auphan;Marseille 3e Arrondissement;13203;0.019392776498988056
132030304;0.1841978135387193;164.4375;209.2592645381984;3946.5;6;2571.0736468500445;13074.112910173571;Briancon;Marseille 3e Arrondissement;13203;0.03691092667250354
132030401;0.1875031951305719;219.90625;316.6074499076312;3518.5;4;1851.1591397849463;13642.521557481881;Potier;Marseille 3e Arrondissement;13203;0.03809148533842454
132030402;0.22578012686012905;234.78125;308.72725608944495;3756.5;4;2783.485489882854;16222.866923998401;Peyssonnel;Marseille 3e Arrondissement;13203;0.04805286367277116
132030403;0.19121747900146124;251.8125;255.8949180938198;2014.5;2;1376.0964912280701;13317.566046165302;Fonscolombes;Marseille 3e Arrondissement;13203;0.042775511516701434
132040101;0.25180195657452514;116.775;141.74007171911796;2335.5;5;3517.536231884058;21641.68923142796;Chemin de Fer;Marseille 4e Arrondissement;13204;0.11352591368239914
132040102;0.2497453173137733;174.91666666666666;177.67657217722726;2099;3;2704.4757563199337;18997.578751786565;Chave Foch;Marseille 4e Arrondissement;13204;0.05964901695348782
132040103;0.2531061952288671;188.65625;189.14603693887688;3018.5;4;2866.8062982768865;18733.660990558226;Vallier;Marseille 4e Arrondissement;13204;0.06218743232505908
132040104;0.23871715911757957;224.375;225.32295728876508;2692.5;3;3110.981587684878;18393.373556174556;Blancarde Rougier;Marseille 4e Arrondissement;13204;0.06072329912428274
132040105;0.25481109418572256;110.125;116.68359818388195;881;2;3441.674975074776;22321.111804767308;Poucel Blancarde;Marseille 4e Arrondissement;13204;0.12267927185644582
132040106;0.24828303942061186;113.325;182.3083223031105;2266.5;5;2674.0947752126367;21405.60529450695;Beausoleil;Marseille 4e Arrondissement;13204;0.11890013258901476
132040201;0.2559592294344913;184.875;187.94062711291414;2958;4;2774.089347079038;19609.113590263692;Banon-Roux;Marseille 4e Arrondissement;13204;0.07965577627387785
132040202;0.22972755069528975;171.375;219.1683989788475;2742;4;3280.268854748603;18429.92950401167;Sainte-Agnès;Marseille 4e Arrondissement;13204;0.10015282683073931
132040203;0.2568986503249213;170.875;206.44272738356497;2050.5;3;2953.364269141531;19621.18868568642;Chartreux Arras;Marseille 4e Arrondissement;13204;0.07123114184311037
132040204;0.24709311993834818;200.75;222.12754254877544;2409;3;2622.212577962578;18808.205396430054;Les Nouveaux Chartreux;Marseille 4e Arrondissement;13204;0.0767358455568148
132040205;0.23703114318432583;11;11;44;1;4380.8403361344535;16698.590909090908;Le Dome;Marseille 4e Arrondissement;13204;0.16211840903297897
132040301;0.26386885445958985;184.58333333333334;239.2397855530474;2215;3;2882.4109195402298;21733.97422121896;Léglize-Chutes Lavie;Marseille 4e Arrondissement;13204;0.09198699892651813
132040302;0.26032203023262035;132.66666666666666;136.32129396984925;1592;3;2644.275950448526;19490.223994974876;Flemming-Garderie;Marseille 4e Arrondissement;13204;0.08894713183664064
132040303;0.25854102685715713;118.03125;144.56450225046333;1888.5;4;2900.1214771622936;20362.867619804078;Guigou;Marseille 4e Arrondissement;13204;0.10860620330838297
132040304;0.24374157779059985;197.175;222.56642259414227;3943.5;5;2989.457614768035;19968.888297197922;Pautrier;Marseille 4e Arrondissement;13204;0.06314225212527726
132040401;0.25952452730204373;242.08333333333334;246.20167814113597;2905;3;3036.332159624413;21023.71583476764;Trois Frères Carasso;Marseille 4e Arrondissement;13204;0.053129991829704584
132040402;0.26356809506809703;300.75;307.5095940703796;3609;3;3610.06136071887;22633.279717373232;Maréchal Fayolle;Marseille 4e Arrondissement;13204;0.06020812058624249
132040403;0.26305670128332187;208.75;221.76314371257484;4175;5;3508.472948438635;22729.663928143713;Chape;Marseille 4e Arrondissement;13204;0.06071986429249634
132040404;0.2616749744159261;89.34375;111.24759531304652;1429.5;4;3269.480757483201;21758.158586918504;Palais Longchamp;Marseille 4e Arrondissement;13204;0.10998209330603761
132050101;0.2652259583612447;260.1666666666667;263.62536034593205;3122;3;3468.2497935590422;19809.934112748237;Brun Brandis;Marseille 5e Arrondissement;13205;0.06470327344723464
132050102;0.25466383134687853;128.33333333333334;134.0997564935065;1540;3;3078.7081967213117;21216.302207792207;Sainte-Cécile;Marseille 5e Arrondissement;13205;0.08993562957372503
132050103;0.2623844307756627;14.40625;25.890726681127987;230.5;4;3473.745362563238;17253.53535791757;Hôpital La Timone;Marseille 5e Arrondissement;13205;0.16876364272221503
132050104;0.25043688416788196;150.66666666666666;151.22096238938053;1808;3;2957.175818080976;17866.094137168144;Baille-Bravet;Marseille 5e Arrondissement;13205;0.06397061923188838
132050105;0.257376713963403;230.87500000000003;230.87500000000003;923.5000000000001;1;3304.4483122362867;18560.54239306984;Antoine Maille;Marseille 5e Arrondissement;13205;0.11098896064610438
132050201;0.26661512665209947;67;67;268;1;3254.1666666666665;19272.450746268656;George-Verdun;Marseille 5e Arrondissement;13205;0.16468099480618179
132050202;0.2731141644059098;202.625;245.08058297347316;1621;2;3866.263478668542;23661.21665638495;Monte-Christo-Camas;Marseille 5e Arrondissement;13205;0.08403438912509535
132050203;0.2626017317436707;271.5625;282.9819620253166;2172.5;2;3891.390517553384;22400.01077100115;Eugène Pierre;Marseille 5e Arrondissement;13205;0.06760178471531737
132050204;0.2751769424387543;267.9375;268.08621996734314;2143.5;2;4185.213041867359;21806.361418241195;Chave-Abbé de l'Épée;Marseille 5e Arrondissement;13205;0.10661776445782074
132050205;0.26496992159334787;244.6875;274.5196998722861;1957.5;2;4008.985507246377;22418.00296296296;La Plaine;Marseille 5e Arrondissement;13205;0.06924621358858254
132050206;0.2552797483303041;229.66666666666666;233.7516781567489;2756;3;3341.5175808720114;20815.916582002905;Barry-Camas;Marseille 5e Arrondissement;13205;0.06981182831045822
132050207;0.26305566690596005;279.75;281.5773383973786;3357;3;3802.6691263984767;21402.56565385761;Olivier-Chave;Marseille 5e Arrondissement;13205;0.06998536962134505
132050301;0.2644674022646484;244.0625;246.63613956466068;1952.5;2;3540.158688277422;20001.810396927016;Astruc;Marseille 5e Arrondissement;13205;0.07010916108574317
132050302;0.26204950313227526;283.125;284.08658940397345;2265;2;3199.917774554496;18667.32922737307;Ferrari;Marseille 5e Arrondissement;13205;0.05922046421530359
132050303;0.2669829710342363;231.875;245.64211590296492;1855;2;3443.8313710247353;21203.254824797845;Arago-Brochier;Marseille 5e Arrondissement;13205;0.06916350281345851
132050304;0.26379795098434927;245.16666666666666;248.63413494221618;2942;3;3836.6620791869573;20787.29962610469;Pauriol-Vertus;Marseille 5e Arrondissement;13205;0.058320215034435206
132050305;0.25303766965306956;67.20833333333333;79.32555796652201;806.5;3;3498.0439952437573;19773.658028518286;Hôpital La Conception;Marseille 5e Arrondissement;13205;0.10888915619336924
132050401;0.2545855113772196;200.2;251.40746753246754;4004;5;3124.687703583062;19748.632142857143;Jean Martin;Marseille 5e Arrondissement;13205;0.07445845649554274
132050402;0.2579040796361676;218.18749999999997;219.19310369521622;1745.4999999999998;2;3611.5237757274663;19220.007676883415;Riviera-Facultés;Marseille 5e Arrondissement;13205;0.05684951252248278
132050403;0.2799237227202739;99.85714285714286;156.93526466380544;2796;7;3099.9722650231124;18817.365021459227;Louis Loucheur;Marseille 5e Arrondissement;13205;0.0976260142055534
132060101;0.277923696015999;174.28125;179.03359781244396;2788.5;4;4177.241369787352;24471.12325623095;Escat-Saint-Adrien;Marseille 6e Arrondissement;13206;0.08847572486029671
132060102;0.2753051205712963;163.79166666666666;167.51974688374463;1965.5;3;3953.735858253589;25529.6367845332;Fiolle-Castellane;Marseille 6e Arrondissement;13206;0.06518463194735857
132060103;0.27087855806464717;176.5;176.55099150141643;1412;2;3388.6519492868465;21539.626345609064;Castellane-Italie;Marseille 6e Arrondissement;13206;0.05649542845997953
132060202;0.27549162019706946;233.0625;237.0375770984178;1864.5;2;3173.626225076039;23907.01228211317;Le Méditerranée;Marseille 6e Arrondissement;13206;0.06909955276463432
132060203;0.26264119114944984;203.375;207.22994775660726;1627;2;3721.709980646945;20521.268592501536;Gouffe;Marseille 6e Arrondissement;13206;0.05012379027499897
132060204;0.2681221986598189;251.125;258.91245644599303;4018;4;3818.1798575385833;22348.21724738676;Marengo-Lodi;Marseille 6e Arrondissement;13206;0.05792874430827532
132060301;0.28105633579289147;235.87500000000003;235.87500000000003;943.5000000000001;1;4022.5625;23838.604769475358;Bergers;Marseille 6e Arrondissement;13206;0.04926074040963199
132060302;0.2637097831461052;225.5625;230.26326544749242;1804.5;2;3833.0407303370785;20541.644610695486;Tilsit-Blanqui;Marseille 6e Arrondissement;13206;0.049898695954872015
132060303;0.2650111825053199;245.45833333333334;247.29589628246478;2945.5;3;3303.6387319952773;18911.552707519946;Julien;Marseille 6e Arrondissement;13206;0.04348370657583375
132060401;0.28422449684499496;78.125;105.48073333333333;937.5;3;4591.773162939297;28807.337493333333;Pierre Puget;Marseille 6e Arrondissement;13206;0.0939648637014292
132060402;0.25966051842523163;201.74999999999997;201.74999999999994;806.9999999999999;1;3973.1388888888887;23923.59343246592;Saint-Jacques-Breteuil;Marseille 6e Arrondissement;13206;0.0598215727205553
132060403;0.2718556005886629;220.375;224.264014936661;2644.5;3;4093.304741110418;24855.30758177349;Aune-Puget;Marseille 6e Arrondissement;13206;0.0790033717935535
132060501;0.2563895593939303;114.68750000000001;180.96900544959132;917.5000000000001;2;3586.0904449307077;19323.585940054498;Félix Baret;Marseille 6e Arrondissement;13206;0.05982692211242324
132060502;0.26316995315068237;209.65625;218.30729244298703;3354.5;4;3412.8647692825866;21756.42727679237;Salvator;Marseille 6e Arrondissement;13206;0.04100256758145505
132060601;0.2684151382380167;167.3125;182.70372618602912;2677;4;4018.0438957475994;23519.189540530442;Torrents-Escat;Marseille 6e Arrondissement;13206;0.07432847353298432
132060602;0.27726111151094146;281.3125;281.44859475672075;2250.5;2;4307.824026330225;27632.644301266384;Vauban-Fénelon;Marseille 6e Arrondissement;13206;0.09501113370388599
132060603;0.270089225253248;107.875;112.47152375434531;2157.5;5;5664.996654399465;25077.954438006953;Notre-Dame de la Garde;Marseille 6e Arrondissement;13206;0.13426245541837212
132060604;0.2756355390133853;184.71875;203.80847149382504;2955.5;4;5188.578656853726;25910.837049568603;Martinique;Marseille 6e Arrondissement;13206;0.09424765141355712
132070101;0.3166368594423423;60.895833333333336;99.93200478959973;2923;12;9145.967879604672;30485.249503934312;Oriol-Baudille;Marseille 7e Arrondissement;13207;0.1968508310733982
132070102;0.2825539126146312;86.52083333333333;106.74545509270406;2076.5;6;7144.688694929343;29174.897327233328;Amédée Autran;Marseille 7e Arrondissement;13207;0.17022308707930967
132070201;0.3486155777670357;50.475;71.33289995047053;1009.5;5;6860.267753201397;31655.467062902426;Valmer;Marseille 7e Arrondissement;13207;0.22792503085769097
132070202;0.3498970642071028;59.953125;80.93709278081835;1918.5;8;8500.155367231639;30829.00406567631;Malmousque-Pêcheurs;Marseille 7e Arrondissement;13207;0.22992456823097215
132070203;0.3210033873201398;150.625;157.68454356846473;1807.5;3;6328.417280663466;28204.132503457815;Vallon des Auffes;Marseille 7e Arrondissement;13207;0.1618950293807647
132070301;0.4241560433736376;10.8125;24.270231213872826;173;4;4839.860426929393;20194.28959537572;Les Îles;Marseille 7e Arrondissement;13207;0.12770786872060866
132070401;0.3134214296913627;142.95833333333331;258.86960798600984;1715.4999999999998;3;4843.990927419355;22992.88195861265;Saint-Nicolas;Marseille 7e Arrondissement;13207;0.10940828419710182
132070402;0.2629753527790348;148.0625;287.0305508653441;2369;4;4417.217457553331;22354.284297171802;Les Catalans;Marseille 7e Arrondissement;13207;0.13222128572623737
132070403;0.26719094623303913;170;277.00744485294115;1360;2;4315.8729388942775;20561.917573529412;César Aleman;Marseille 7e Arrondissement;13207;0.10082311686795047
132070501;0.40421042573375876;25.0234375;48.272596003746486;1601.5;16;9897.188175675676;35781.99250702466;Estrangin;Marseille 7e Arrondissement;13207;0.28314685009735147
132070502;0.36220375586503756;30.225;49.11610835401158;1813.5;15;9561.61196911197;33082.046374414116;Roches-Prophète;Marseille 7e Arrondissement;13207;0.240262008346069
132070601;0.2824972010383444;179.09375;180.72040219856922;2865.5;4;5505.09436147516;23502.37393125109;Samatan;Marseille 7e Arrondissement;13207;0.1258629928054885
132070602;0.26604477762962725;238.43749999999997;239.32690039318476;1907.4999999999998;2;4239.474105865522;21466.68387942333;Crinas-Saint-Eugène;Marseille 7e Arrondissement;13207;0.08890230442424797
132070603;0.27465255276975586;241.125;252.82957490927942;1929;2;4507.3665056714235;25003.98227060653;Tobelem-Endoume;Marseille 7e Arrondissement;13207;0.08512306602214917
132070604;0.26798950184872217;172.8125;214.01912296564194;2765;4;5407.875659917053;25354.404701627485;Dellepiane;Marseille 7e Arrondissement;13207;0.10933170715383717
132070701;0.2747998106835604;145.7;158.6982669869595;2914;5;4818.173471853104;24861.032463967054;Tellène;Marseille 7e Arrondissement;13207;0.1072118224966973
132070702;0.273125435812862;180.75;180.8814834024896;1446;2;4219.335548172758;23144.03948824343;Corderie;Marseille 7e Arrondissement;13207;0.06792256775488985
132070703;0.2837045689620732;144.08333333333334;159.41953441295547;1729;3;4590.9002779708135;24643.75141700405;La Criée;Marseille 7e Arrondissement;13207;0.08087861360173038
132080101;0.3214119024186684;69.28125;73.25806269733874;2217;8;5380.6398234969665;26371.49296346414;Les Vagues;Marseille 8e Arrondissement;13208;0.16357068192785157
132080102;0.31880567092684514;61.15;73.04987735077678;2446;10;4369.049067713445;25709.504783319702;Hambourg Sablier;Marseille 8e Arrondissement;13208;0.14698019068760512
132080103;0.3527687466874227;17.035714285714285;23.55083857442348;477;7;7065.94674556213;31556.436897274634;Parc Borély;Marseille 8e Arrondissement;13208;0.19376876790827666
132080201;0.4730057336774888;8.517857142857142;28.359276729559756;477;14;8075.073891625616;24225.087002096436;Les Goudes;Marseille 8e Arrondissement;13208;0.42329507478609685
132080301;0.31604324842609227;36.45192307692308;103.71732392508574;1895.5;13;6460.316649642492;20584.434238987076;La Verrerie;Marseille 8e Arrondissement;13208;0.2738116538252947
132080302;0.35312915380833004;41.90833333333333;58.579215549811096;2514.5;15;6346.341719077568;28632.849592364288;Engalière-Carthage;Marseille 8e Arrondissement;13208;0.2972559454908827
132080303;0.3755401161671962;12.8203125;39.59285496648384;820.5;16;5159.841346153846;29298.001096892138;Campagne Pastre;Marseille 8e Arrondissement;13208;0.32225533788508426
132080401;0.28822818163388814;200.3125;201.19723088923556;1602.5;2;4995.49356223176;30737.902464898598;Farges-Périer;Marseille 8e Arrondissement;13208;0.08828563970536632
132080402;0.2905736721558401;190.125;206.3992439184747;1521;2;4884.219915417148;30573.924720578565;Mermoz-Prado;Marseille 8e Arrondissement;13208;0.08922585991577014
132080403;0.28631481008203286;196.71875;206.57547656870528;3147.5;4;4730.316083626579;30704.725305798256;Lord Duveen;Marseille 8e Arrondissement;13208;0.09708833415235758
132080404;0.279097196728402;124.91666666666667;140.80995663775852;1499;3;5422.445831803158;32057.521681120747;Crémieux Vallence;Marseille 8e Arrondissement;13208;0.10368152756610331
132080405;0.3669861851021197;54.575;178.09362116353643;2183;10;6896.4283788987295;34350.87489693083;Cadenelle;Marseille 8e Arrondissement;13208;0.19608356974455832
132080406;0.29291692731735475;79.9;118.77503128911138;3196;10;5003.70224471831;29773.60090738423;Les Boucles Périer;Marseille 8e Arrondissement;13208;0.14163147496277217
132080501;0.3724024714499704;45.72115384615385;69.84944794952682;2377.5;13;7073.236524011761;29115.28029442692;La Plage;Marseille 8e Arrondissement;13208;0.18728477659977266
132080502;0.4652725493863852;7.562500000000001;13.257231404958679;60.50000000000001;2;5425.641025641025;29112.495867768594;Le Palm Beach;Marseille 8e Arrondissement;13208;0.2749171875844112
